#                A Homogeneous Main-Sequence Model
# 
# The surface conditions are:          The central conditions are:#
# Mtot =      1.000000 Msun            Mc/Mtot     =  8.79783E-03
# Rtot =      0.965769 Rsun            Rc/Rtot     =  7.30000E-02
# Ltot =      0.770000 Lsun            Lc/Ltot     = -1.73054E-02
# Teff =   5500.000000 K               Density     =  3.53609E+01# g/cm**3
# X    =      0.710000                 Temperature =  2.90906E+07 K
# Y    =      0.282000                 Pressure    =  1.38797E+17# dynes/cm**2
# Z    =      0.008000                 epsilon     = -2.91344E+00# ergs/s/g
#                                      dlnP/dlnT   =  2.05879E+01
#
# 
# Notes: 
# (1) Mass is listed as Qm = 1.0 - M_r/Mtot, where Mtot =  1.989000E+33 g
# (2) Convective zones are indicated by c, radiative zones by r
# (3) dlnP/dlnT may be limited to +99.9 or -99.9; if so it is# labeled by *
#
#
r            Qm       L_r       T        P       rho      kap      eps   rad   dlPdlT
  0.49E+11  0.26E-02  0.29E+34  0.12E+07  0.76E+13  0.47E-01  0.10E+02  0.82E-09 r  4.5
  0.49E+11  0.25E-02  0.29E+34  0.12E+07  0.74E+13  0.46E-01  0.10E+02  0.76E-09 r  4.5
  0.49E+11  0.25E-02  0.29E+34  0.12E+07  0.72E+13  0.45E-01  0.10E+02  0.71E-09 r  4.5
  0.49E+11  0.24E-02  0.29E+34  0.12E+07  0.71E+13  0.44E-01  0.10E+02  0.67E-09 r  4.5
  0.49E+11  0.24E-02  0.29E+34  0.12E+07  0.69E+13  0.43E-01  0.11E+02  0.62E-09 r  4.5
  0.49E+11  0.23E-02  0.29E+34  0.12E+07  0.68E+13  0.43E-01  0.11E+02  0.58E-09 r  4.5
  0.49E+11  0.23E-02  0.29E+34  0.12E+07  0.66E+13  0.42E-01  0.11E+02  0.54E-09 r  4.5
  0.49E+11  0.23E-02  0.29E+34  0.12E+07  0.64E+13  0.41E-01  0.11E+02  0.51E-09 r  4.5
  0.49E+11  0.22E-02  0.29E+34  0.12E+07  0.63E+13  0.40E-01  0.11E+02  0.47E-09 r  4.5
  0.49E+11  0.22E-02  0.29E+34  0.11E+07  0.62E+13  0.40E-01  0.11E+02  0.44E-09 r  4.5
  0.50E+11  0.21E-02  0.29E+34  0.11E+07  0.60E+13  0.39E-01  0.11E+02  0.41E-09 r  4.5
  0.50E+11  0.21E-02  0.29E+34  0.11E+07  0.59E+13  0.38E-01  0.11E+02  0.38E-09 r  4.5
  0.50E+11  0.21E-02  0.29E+34  0.11E+07  0.57E+13  0.38E-01  0.11E+02  0.35E-09 r  4.5
  0.50E+11  0.20E-02  0.29E+34  0.11E+07  0.56E+13  0.37E-01  0.11E+02  0.33E-09 r  4.5
  0.50E+11  0.20E-02  0.29E+34  0.11E+07  0.55E+13  0.36E-01  0.11E+02  0.31E-09 r  4.5
  0.50E+11  0.19E-02  0.29E+34  0.11E+07  0.53E+13  0.35E-01  0.11E+02  0.29E-09 r  4.5
  0.50E+11  0.19E-02  0.29E+34  0.11E+07  0.52E+13  0.35E-01  0.11E+02  0.27E-09 r  4.5
  0.50E+11  0.19E-02  0.29E+34  0.11E+07  0.51E+13  0.34E-01  0.11E+02  0.25E-09 r  4.5
  0.50E+11  0.18E-02  0.29E+34  0.11E+07  0.50E+13  0.34E-01  0.11E+02  0.23E-09 r  4.5
  0.50E+11  0.18E-02  0.29E+34  0.11E+07  0.49E+13  0.33E-01  0.11E+02  0.21E-09 r  4.5
  0.50E+11  0.18E-02  0.29E+34  0.11E+07  0.47E+13  0.32E-01  0.11E+02  0.20E-09 r  4.5
  0.50E+11  0.17E-02  0.29E+34  0.11E+07  0.46E+13  0.32E-01  0.11E+02  0.18E-09 r  4.5
  0.50E+11  0.17E-02  0.29E+34  0.11E+07  0.45E+13  0.31E-01  0.11E+02  0.17E-09 r  4.5
  0.50E+11  0.17E-02  0.29E+34  0.11E+07  0.44E+13  0.31E-01  0.11E+02  0.16E-09 r  4.5
  0.50E+11  0.16E-02  0.29E+34  0.11E+07  0.43E+13  0.30E-01  0.11E+02  0.15E-09 r  4.5
  0.51E+11  0.16E-02  0.29E+34  0.11E+07  0.42E+13  0.29E-01  0.11E+02  0.14E-09 r  4.5
  0.51E+11  0.16E-02  0.29E+34  0.11E+07  0.41E+13  0.29E-01  0.11E+02  0.13E-09 r  4.5
  0.51E+11  0.15E-02  0.29E+34  0.10E+07  0.40E+13  0.28E-01  0.11E+02  0.12E-09 r  4.5
  0.51E+11  0.15E-02  0.29E+34  0.10E+07  0.39E+13  0.28E-01  0.11E+02  0.11E-09 r  4.5
  0.51E+11  0.15E-02  0.29E+34  0.10E+07  0.38E+13  0.27E-01  0.11E+02  0.10E-09 r  4.5
